40;0;FARMACIA OLGA MORANCHO;Carrer del Montsant, 18;8820;EL PRAT DE LLOBREGAT;BARCELONA;https://www.google.es/maps/place/FARMACIA+OLGA+MORANCHO/@41.3210364,2.0856868,17z/data=!3m1!4b1!4m5!3m4!1s0x12a49eea92eea923:0x18d75c9a0cf976ea!8m2!3d41.3210364!4d2.0878755;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2996.4403792870703!2d2.0856868154237307!3d41.32103637927026!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12a49eea92eea923%3A0x18d75c9a0cf976ea!2sFARMACIA+OLGA+MORANCHO!5e0!3m2!1ses!2ses!4v1523870919204
41;0;Farmacia Las Tinajas;Calle Fray Bartolomé de las Casas, 54;41520;EL VISO DEL ALCOR;SEVILLA;https://www.google.es/maps/place/Farmacia+Las+Tinajas/@37.3949025,-5.721711,17z/data=!3m1!4b1!4m5!3m4!1s0xd1289e7e28a50f7:0x60f161da07905701!8m2!3d37.3949025!4d-5.7195223;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3169.785593520909!2d-5.721710984693244!3d37.39490247983034!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd1289e7e28a50f7%3A0x60f161da07905701!2sFarmacia+Las+Tinajas!5e0!3m2!1ses!2ses!4v1523870960344
42;0;Farmacia Arce;Av. José Martinez González, 74;3600;ELDA;ALICANTE;https://www.google.es/maps/place/Farmacia+Arce/@38.4773035,-0.7883805,17z/data=!3m1!4b1!4m5!3m4!1s0xd63c52c03cebe79:0x518077cce41de452!8m2!3d38.4773035!4d-0.7861918;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3123.447990510298!2d-0.7883804846619773!3d38.477303479637655!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd63c52c03cebe79%3A0x518077cce41de452!2sFarmacia+Arce!5e0!3m2!1ses!2ses!4v1523870999984
43;0;FARMACIA FERNANDO LUENGO RUIZ;Carrer Ginés García Esquitino, 40;3206;ELX;ALICANTE;https://www.google.es/maps/place/Fernando+Luengo+Ruiz/@38.2713687,-0.7152952,16z/data=!4m8!1m2!2m1!1sfarmacia+FERNANDO+LUENGO+RUIZ!3m4!1s0xd63b659d6c8147b:0xc975c45c558d8083!8m2!3d38.2753516!4d-0.705507;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d6264.700872829537!2d-0.7152952!3d38.2713687!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd63b659d6c8147b%3A0xc975c45c558d8083!2sFernando+Luengo+Ruiz!5e0!3m2!1ses!2ses!4v152387103266
44;0;Parafarmacia Isabel Martínez Castro;Plaza Andalucia 21;21870;ESCACENA;HUELVA;https://www.google.es/maps/place/Plaza+de+Andaluc%C3%ADa,+21,+21870+Escacena+del+Campo,+Huelva/@37.4080254,-6.3906399,17z/data=!3m1!4b1!4m5!3m4!1s0xd121e38d23405f9:0x7352aac245e162a5!8m2!3d37.4080254!4d-6.3884512;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3169.230543233666!2d-6.390639884692879!3d37.408025379827784!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd121e38d23405f9%3A0x7352aac245e162a5!2sPlaza+de+Andaluc%C3%ADa%2C+21%2C+21870+Escacena+del+Campo%2C+Huelva!5e0!3m2!1ses!2ses!4v1523871066660
45;0;Farmàcia Costa Cantó;Carrer Barcelona, 65;8292;ESPARREGUERA;BARCELONA;https://www.google.es/maps/place/Farm%C3%A0cia+Costa+Cant%C3%B3/@41.5349721,1.8716355,17z/data=!3m1!4b1!4m5!3m4!1s0x12a48bb24f651d99:0x52fb59f0c2ef8a55!8m2!3d41.5349721!4d1.8738242;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2986.583022741908!2d1.8716355154303879!3d41.534972079250906!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12a48bb24f651d99%3A0x52fb59f0c2ef8a55!2sFarm%C3%A0cia+Costa+Cant%C3%B3!5e0!3m2!1ses!2ses!4v1523871117238
46;0;Farmacia Eusebio Martín Domínguez;Av. de las Provincias, 46;28941;FUENLABRADA;MADRID;https://www.google.es/maps/place/Farmacia+Eusebio+Mart%C3%ADn+Dom%C3%ADnguez/@40.295471,-3.7975907,17z/data=!3m1!4b1!4m5!3m4!1s0xd418ba5746eb09f:0xf7f532a2b60341fc!8m2!3d40.295471!4d-3.795402;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3043.1120495184564!2d-3.7975906846077967!3d40.295470979379445!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418ba5746eb09f%3A0xf7f532a2b60341fc!2sFarmacia+Eusebio+Mart%C3%ADn+Dom%C3%ADnguez!5e0!3m2!1ses!2ses!4v1523871201206
47;0;Farmacia Alarcón Martín C B;Calle de Zamora, 7,;28941;FUENLABRADA;MADRID;https://www.google.es/maps/place/Alarc%C3%B3n+Mart%C3%ADn+C+B/@40.3673991,-3.8697893,12z/data=!4m8!1m2!2m1!1sfarmacia+ALARCON+M+C.B!3m4!1s0xd418ba252334901:0x553de364efca5fb2!8m2!3d40.2945918!4d-3.8023184;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d97275.8511114826!2d-3.8697893!3d40.3673991!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418ba252334901%3A0x553de364efca5fb2!2zQWxhcmPDs24gTWFydMOtbiBDIEI!5e0!3m2!1ses!2ses!4v1523871229982
48;0;Farmacia MERCEDES GARCIA RODRIGUEZ;Av. de Francisco Javier Sauquillo, 18;28944;FUENLABRADA;MADRID;https://www.google.es/maps/place/Farmacia/@40.2837134,-3.7895464,18z/data=!4m8!1m2!2m1!1sfarmacia+AV.DE+JAVIER+SAUQUILLO,+18!3m4!1s0xd418b01787c3841:0xe0da07cf7bfdc08d!8m2!3d40.2833022!4d-3.786716;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1521.8207458347547!2d-3.7895464!3d40.2837134!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418b01787c3841%3A0xe0da07cf7bfdc08d!2sFarmacia!5e0!3m2!1ses!2ses!4v1523871261090
49;0;Farmacia Rojo Izquierdo;Calle de la Constitución, 61;28944;FUENLABRADA;MADRID;https://www.google.es/maps/place/Farmacia+Rojo+Izquierdo/@40.2813703,-3.7879561,17z/data=!3m1!4b1!4m5!3m4!1s0xd418b02438636cf:0xc6de5be68f8c3ad!8m2!3d40.2813703!4d-3.7857674;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3043.7469867468953!2d-3.787956084608203!3d40.281370279381136!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418b02438636cf%3A0xc6de5be68f8c3ad!2sFarmacia+Rojo+Izquierdo!5e0!3m2!1ses!2ses!4v1523871290822
50;0;FARMACIA Dean Montero María Eugenia;Urbanización Parque Miraflores, 0;28942;FUENLABRADA;MADRID;https://www.google.es/maps/place/Dean+Montero+Mar%C3%ADa+Eugenia/@40.3135954,-3.8396477,17z/data=!3m1!4b1!4m5!3m4!1s0xd418b9e8b05b5a9:0x4ca7453ed443553b!8m2!3d40.3135954!4d-3.837459;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3042.2956593112162!2d-3.839647684607236!3d40.3135953793772!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418b9e8b05b5a9%3A0x4ca7453ed443553b!2sDean+Montero+Mar%C3%ADa+Eugenia!5e0!3m2!1ses!2ses!4v1523871329864
51;0;Farmacia Fábrega Egea María Ángeles;Calle de Valladolid, 5;28941;FUENLABRADA;MADRID;https://www.google.es/maps/place/F%C3%A1brega+Egea+Mar%C3%ADa+%C3%81ngeles/@40.293285,-3.8061098,17z/data=!3m1!4b1!4m5!3m4!1s0xd418ba20e2f8f69:0x84131c46ebdf4a24!8m2!3d40.293285!4d-3.8039211;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3042.2956593112162!2d-3.839647684607236!3d40.3135953793772!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418b9e8b05b5a9%3A0x4ca7453ed443553b!2sDean+Montero+Mar%C3%ADa+Eugenia!5e0!3m2!1ses!2ses!4v1523871329864
52;3;Farmacia Eusebio Martín Domínguez;Av. de las Provincias, 46;28941;FUENLABRADA;MADRID;https://www.google.es/maps/place/Farmacia+Eusebio+Mart%C3%ADn+Dom%C3%ADnguez/@40.2963145,-3.8011132,17z/data=!4m8!1m2!2m1!1sfarmacia+AVD+PROVINCIAS,46!3m4!1s0xd418ba5746eb09f:0xf7f532a2b60341fc!8m2!3d40.295471!4d-3.795402;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3043.0740609763134!2d-3.8011132!3d40.2963145!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418ba5746eb09f%3A0xf7f532a2b60341fc!2sFarmacia+Eusebio+Mart%C3%ADn+Dom%C3%ADnguez!5e0!3m2!1ses!2ses!4v1523871396464
53;0;Farmàcia Herreros;Carretera de Santa Creu de Calafell, 135;8850;GAVA;BARCELONA;https://www.google.es/maps/place/Farm%C3%A0cia+Herreros/@41.3003381,2.0033604,17z/data=!3m1!4b1!4m5!3m4!1s0x12a49d21a66557f5:0x22d30b47218ca2c4!8m2!3d41.3003381!4d2.0055491;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2997.3918652544653!2d2.00336041542309!3d41.300338079272265!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x12a49d21a66557f5%3A0x22d30b47218ca2c4!2sFarm%C3%A0cia+Herreros!5e0!3m2!1ses!2ses!4v1523871458318
54;0;Farmacia Gómez Corisco, Beatriz;Calle Isabel Allende, 4;28903;GETAFE;MADRID;https://www.google.es/maps/place/G%C3%B3mez+Corisco,+Beatriz/@40.3271154,-3.7229314,17z/data=!3m1!4b1!4m5!3m4!1s0xd4220ca3121c669:0xedc84b467a392ea!8m2!3d40.3271154!4d-3.7207427;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3041.68647011133!2d-3.7229313846068175!3d40.32711537937569!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4220ca3121c669%3A0xedc84b467a392ea!2sG%C3%B3mez+Corisco%2C+Beatriz!5e0!3m2!1ses!2ses!4v1523871556416
55;0;FARMACIA ARISTEGUI LANTERO ELENA;Juan Bautista Zabala Kalea, 1;48991;GETXO;VIZCAYA;https://www.google.es/maps/place/Farmacia/@43.3503994,-3.0139379,17z/data=!3m1!4b1!4m5!3m4!1s0xd4e5be6d8e632bb:0xc088849873426699!8m2!3d43.3503994!4d-3.0117492;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2901.273021185046!2d-3.013937884512053!3d43.350399379132796!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4e5be6d8e632bb%3A0xc088849873426699!2sFarmacia!5e0!3m2!1ses!2ses!4v1523871597036
56;0;Farmacia ZAZO C.B;Plaza de Miguel Echegaray, 5;28970;HUMANES;MADRID;https://www.google.es/maps/place/Farmacia/@40.2589521,-3.8228745,17z/data=!3m1!4b1!4m5!3m4!1s0xd418b597474b1cf:0xdd5d98cc735f0158!8m2!3d40.2589521!4d-3.8206858;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3044.756071249612!2d-3.8228744846088785!3d40.25895207938381!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd418b597474b1cf%3A0xdd5d98cc735f0158!2sFarmacia!5e0!3m2!1ses!2ses!4v1523871673782
57;0;Farmacia Avenida - Lda. Pilar Payá Ferrándiz;Av. de la Pau, 2,;3440;IBI;ALICANTE;https://www.google.es/maps/place/Farmacia+Avenida+-+Lda.+Pilar+Pay%C3%A1+Ferr%C3%A1ndiz/@40.2589521,-3.8228745,17z/data=!4m5!3m4!1s0xd622aef1d4eafa3:0x4188bd2557043744!8m2!3d38.6228546!4d-0.5753853;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3044.7560703218537!2d-3.8228745!3d40.2589521!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd622aef1d4eafa3%3A0x4188bd2557043744!2sFarmacia+Avenida+-+Lda.+Pilar+Pay%C3%A1+Ferr%C3%A1ndiz!5e0!3m2!1ses!2ses!4v1523871707430
58;0;FARMACIA GONZALEZ RODRIGUEZ, JOSE MARIA;Plaza Andalucia 212;29440;IGUALEJA;MALAGA;https://www.google.es/maps/place/Plaza+Andalucia,+12,+29440+Igualeja,+M%C3%A1laga/@36.6304393,-5.1237672,18.5z/data=!4m13!1m7!3m6!1s0xd0d2dcaa20d04c3:0xf32f4801e29f9aa3!2sPlaza+Andalucia,+12,+29440+Igualeja,+M%C3%A1laga!3b1!8m2!3d36.6303!4d-5.12276!3m4!1s0xd0d2dcaa20d04c3:0xf32f4801e29f9aa3!8m2!3d36.6303!4d-5.12276;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d1600.9158137477227!2d-5.1237672!3d36.6304393!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd0d2dcaa20d04c3%3A0xf32f4801e29f9aa3!2sPlaza+Andalucia%2C+12%2C+29440+Igualeja%2C+M%C3%A1laga!5e0!3m2!1ses!2ses!4v1523871746566
59;0;MARI CARMEN CARO LEPE;CALLE VIRGEN DEL SOCORRO 11A;21700;LA PALMA;HUELVA;https://www.google.es/maps/place/Calle+Virgen+del+Socorro,+11,+21700+La+Palma+del+Condado,+Huelva/@37.3869611,-6.5564868,17z/data=!3m1!4b1!4m5!3m4!1s0xd11f23c3398ec61:0x4eea277e1dd32af7!8m2!3d37.3869611!4d-6.5542981;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3170.1214047032126!2d-6.55648678469348!3d37.386961079831856!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd11f23c3398ec61%3A0x4eea277e1dd32af7!2sCalle+Virgen+del+Socorro%2C+11%2C+21700+La+Palma+del+Condado%2C+Huelva!5e0!3m2!1ses!2ses!4v1523871778646
60;0;Farmacia Cubo Pérez;Av de Pocito de las Nieves, 16;28231;LAS ROZAS;MADRID;https://www.google.es/maps/place/Farmacia+Cubo+P%C3%A9rez/@40.4938909,-3.8740639,17z/data=!4m8!1m2!2m1!1sFARMACIA+RAQUEL+CUBO+PEREZ!3m4!1s0xd41837b8ab4cc33:0x268ccea1e2a48f6e!8m2!3d40.4938671!4d-3.8718569;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d3034.157916914796!2d-3.8740639!3d40.4938909!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd41837b8ab4cc33%3A0x268ccea1e2a48f6e!2sFarmacia+Cubo+P%C3%A9rez!5e0!3m2!1ses!2ses!4v1523871932338
61;0;Farmacia El Pinar;C.C. Carrefour El Pinar, Ctra. de La Coruña, km. 22, ;28230;LAS ROZAS;MADRID;https://www.google.es/maps/place/Farmacia+El+Pinar/@40.5246378,-3.8870697,17z/data=!3m2!4b1!5s0xd41831f34ba85b7:0xb22ccd0f6c6e5a7c!4m5!3m4!1s0xd41831f46620523:0x348ff3f2a892c133!8m2!3d40.5246378!4d-3.884881;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3032.7671378367486!2d-3.887069684600775!3d40.524637779352794!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd41831f46620523%3A0x348ff3f2a892c133!2sFarmacia+El+Pinar!5e0!3m2!1ses!2ses!4v1523871970444
62;0;Farmacia Martínez Vázquez C B;Av. de Gran Bretaña, 1;28916;LEGANES;MADRID;https://www.google.es/maps/place/Mart%C3%ADnez+V%C3%A1zquez+C+B/@40.5246378,-3.8870697,17z/data=!3m1!5s0xd41831f34ba85b7:0xb22ccd0f6c6e5a7c!4m5!3m4!1s0xd42275006aaaaab:0x1ce94c4ec9571b68!8m2!3d40.3402887!4d-3.7336711;https://www.google.com/maps/embed?pb=!1m13!1m8!1m3!1d3032.7671369025165!2d-3.8870697!3d40.5246378!3m2!1i1024!2i768!4f13.1!3m2!1m1!2sMart%C3%ADnez+V%C3%A1zquez+C+B!5e0!3m2!1ses!2ses!4v1523872043480
63;0;Farmacia Enrique Naranjo Sandeogracias;Av. Rey Juan Carlos I, 100;28916;LEGANES;MADRID;https://www.google.es/maps/place/Farmacia+Enrique+Naranjo+Sandeogracias/@40.3360006,-3.7429207,17z/data=!3m1!4b1!4m5!3m4!1s0xd422756899c6253:0x898ec79a6d81ca39!8m2!3d40.3360006!4d-3.740732;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3041.2860252290707!2d-3.7429206846065557!3d40.33600057937463!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd422756899c6253%3A0x898ec79a6d81ca39!2sFarmacia+Enrique+Naranjo+Sandeogracias!5e0!3m2!1ses!2ses!4v152387207983
64;0;Farmacia Muñoz Parejo María Luisa;Calle Antonio Gaudí, 2;41720;LOS PALACIOS;SEVILLA;https://www.google.es/maps/place/Mu%C3%B1oz+Parejo+Mar%C3%ADa+Luisa/@37.1670752,-5.9338705,15z/data=!4m8!1m2!2m1!1sfarmacia+cerca+de+Av.+de+Sevilla,+Los+Palacios+y+Villafranca!3m4!1s0x0:0x5881a1004b354538!8m2!3d37.1670753!4d-5.925115;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d12717.581278661126!2d-5.9338705!3d37.1670752!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5881a1004b354538!2sMu%C3%B1oz+Parejo+Mar%C3%ADa+Luisa!5e0!3m2!1ses!2ses!4v1523872112612
65;0;Farmacia Martínez Imaz, Begoña;Calle de Salvador Allende, 28;28054;MADRID;MADRID;https://www.google.es/maps/place/Mart%C3%ADnez+Imaz,+Bego%C3%B1a/@40.3631845,-3.7600396,17z/data=!3m1!4b1!4m5!3m4!1s0xd4189ceda52b8e5:0xc46e1477abba44a!8m2!3d40.3631845!4d-3.7578509;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3040.060426620138!2d-3.7600395846056958!3d40.36318447937145!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4189ceda52b8e5%3A0xc46e1477abba44a!2zTWFydMOtbmV6IEltYXosIEJlZ2_DsWE!5e0!3m2!1ses!2ses!4v1523872164982
66;0;Farmacia-Ortopedia Pablo Alvarado Blasco;Av. de la Peseta, 94;28054;MADRID;MADRID;https://www.google.es/maps/place/Farmacia-Ortopedia+Pablo+Alvarado+Blasco/@40.36222,-3.7515907,17z/data=!3m1!4b1!4m5!3m4!1s0xd4189d0c25214d9:0xb83228c540ac6ba4!8m2!3d40.36222!4d-3.749402;ttps://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3040.103923256307!2d-3.7515906846057274!3d40.362219979371424!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4189d0c25214d9%3A0xb83228c540ac6ba4!2sFarmacia-Ortopedia+Pablo+Alvarado+Blasco!5e0!3m2!1ses!2ses!4v1523873757518
67;0;Farmacia García Murillo José Javier;Av. Plaza de Toros, 11;28701;San Sebastián de los Reyes;MADRID;https://www.google.es/maps/place/Garc%C3%ADa+Murillo+Jos%C3%A9+Javier/@40.5500041,-3.6264552,17z/data=!3m1!4b1!4m5!3m4!1s0xd422ce25671c6d1:0xfcf5fb59ec91f2f7!8m2!3d40.5500041!4d-3.6242665;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3031.6190819619133!2d-3.626455184600005!3d40.55000407934984!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd422ce25671c6d1%3A0xfcf5fb59ec91f2f7!2sGarc%C3%ADa+Murillo+Jos%C3%A9+Javier!5e0!3m2!1ses!2ses!4v1523872233266
68;0;Farmacia Valverde Mayoral;Calle Mercurio, 10;28032;MADRID;MADRID;https://www.google.es/maps/place/Farmacia+Valverde+Mayoral/@40.405315,-3.6091777,17z/data=!3m1!4b1!4m5!3m4!1s0xd42256f511486ab:0xb405f0f3d7dca21b!8m2!3d40.405315!4d-3.606989;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3038.159601632956!2d-3.609177684604405!3d40.40531497936635!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd42256f511486ab%3A0xb405f0f3d7dca21b!2sFarmacia+Valverde+Mayoral!5e0!3m2!1ses!2ses!4v1523872271246
69;0;Farmacia Fernández López;Paseo de la Castellana, 274;28046;MADRID;MADRID;https://www.google.es/maps/place/Farmacia+Fern%C3%A1ndez+L%C3%B3pez/@40.4745621,-3.6887274,17z/data=!3m1!4b1!4m5!3m4!1s0xd42296b4b6b3f09:0x2ff3a26a45426923!8m2!3d40.4745621!4d-3.6865387;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.0317736356146!2d-3.688727384602309!3d40.474562079358414!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd42296b4b6b3f09%3A0x2ff3a26a45426923!2sFarmacia+Fern%C3%A1ndez+L%C3%B3pez!5e0!3m2!1ses!2ses!4v1523872302346
70;0;Farmacia Reyes Galán De La Torre;Estación De Chamartín, 0,;28036;MADRID;MADRID;https://www.google.es/maps/place/Reyes+Gal%C3%A1n+De+La+Torre/@40.46798,-3.6829587,17z/data=!3m1!4b1!4m5!3m4!1s0xd42293db9f3f499:0xcea82d4de5710ef7!8m2!3d40.46798!4d-3.68077;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.3292717954837!2d-3.68295868460251!3d40.467979979359235!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd42293db9f3f499%3A0xcea82d4de5710ef7!2sReyes+Gal%C3%A1n+De+La+Torre!5e0!3m2!1ses!2ses!4v1523872369144
71;4;Farmacia FARMACIA 12 H. - MERCEDES ROSELL AGUIRRE;Calle del Dr. Fleming, 44;28036;MADRID;MADRID;https://www.google.es/maps/place/FARMACIA+12+H.+-+MERCEDES+ROSELL+AGUIRRE/@40.461097,-3.6895117,17z/data=!3m1!4b1!4m5!3m4!1s0xd42291bd7d3413d:0x2bbb0686b7a60b34!8m2!3d40.461097!4d-3.687323;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.6403272052103!2d-3.6895116846027296!3d40.46109697936005!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd42291bd7d3413d%3A0x2bbb0686b7a60b34!2sFARMACIA+12+H.+-+MERCEDES+ROSELL+AGUIRRE!5e0!3m2!1ses!2ses!4v1523872411016
72;0;MALDONADAO-CAMPOS, C.B;Av. de Alfonso XIII, 152;28016;MADRID;MADRID;https://www.google.es/maps/place/Maldonado+Campos+C+B/@40.460373,-3.6728707,17z/data=!3m1!4b1!4m5!3m4!1s0xd42292f30028eed:0x6f58d8ab10cbcb49!8m2!3d40.460373!4d-3.670682;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.673043548419!2d-3.672870684602736!3d40.46037297936009!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd42292f30028eed%3A0x6f58d8ab10cbcb49!2sMaldonado+Campos+C+B!5e0!3m2!1ses!2ses!4v1523872440870
73;0;Farmacia Prieto Cardona;Calle Bolivia, 16;28016;MADRID;MADRID;https://www.google.es/maps/place/Farmacia+Prieto+Cardona/@40.456741,-3.6800837,17z/data=!3m1!4b1!4m5!3m4!1s0xd422920d694034d:0xe4194ebbac8d0f39!8m2!3d40.456741!4d-3.677895;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.8371602091947!2d-3.6800836846028226!3d40.45674097936048!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd422920d694034d%3A0xe4194ebbac8d0f39!2sFarmacia+Prieto+Cardona!5e0!3m2!1ses!2ses!4v1523885561619
74;0;Farmacia Sota Iturralde;Calle de Uruguay, 19;28016;MADRID;MADRID;https://www.google.es/maps/place/Farmacia+Sota+Iturralde/@40.4553534,-3.6757024,17z/data=!3m1!4b1!4m5!3m4!1s0xd422927fa9ddc91:0xb78648b3d1a4d1eb!8m2!3d40.4553534!4d-3.6735137;https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3035.899857505837!2d-3.6757023846028987!3d40.455353379360645!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd422927fa9ddc91%3A0xb78648b3d1a4d1eb!2sFarmacia+Sota+Iturralde!5e0!3m2!1ses!2ses!4v1523872976048
75;0;Farmacia Gómez Day Cecilia Clara;Calle Isla de Tavira, 22;28035;MADRID;MADRID;https://www.google.es/maps/place/G%C3%B3mez+Day+Cecilia+Clara/@40.4553481,-3.7085333,13z/data=!4m8!1m2!2m1!1sCECILIA+GOMEZ+DAY!3m4!1s0xd4229922e3f311d:0x9a327167fc67a9e4!8m2!3d40.4817774!4d-3.718204;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d48574.40153671977!2d-3.7085333!3d40.4553481!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4229922e3f311d%3A0x9a327167fc67a9e4!2sG%C3%B3mez+Day+Cecilia+Clara!5e0!3m2!1ses!2ses!4v1523873103232
76;0;Josefa Fermosel Díaz Díaz Marcos;Paseo de la Habana, 81;28036;MADRID;MADRID;https://www.google.es/maps/place/Josefa+Fermosel+D%C3%ADaz+D%C3%ADaz+Marcos/@40.3904806,-3.7728218,12z/data=!4m8!1m2!2m1!1sfarmacia+paseo+de+la+habana+81!3m4!1s0xd4229204b6ebe81:0x6244b66f1aa3c40e!8m2!3d40.4567219!4d-3.6810787;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d97242.53055768275!2d-3.7728218!3d40.3904806!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4229204b6ebe81%3A0x6244b66f1aa3c40e!2sJosefa+Fermosel+D%C3%ADaz+D%C3%ADaz+Marcos!5e0!3m2!1ses!2ses!4v1523873135470
77;0;Farmacia RIOS PEREZ;Av. de Alberto de Alcocer, 47;28016;MADRID;MADRID;https://www.google.es/maps/place/Farmacia+RIOS+PEREZ/@40.4470122,-3.7110022,14z/data=!4m8!1m2!2m1!1sfarmacia+MARIA+RIOS+PEREZ!3m4!1s0xd4229215d147f65:0x7162103fdbab7f5f!8m2!3d40.4588514!4d-3.6786205;https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d24290.21366159193!2d-3.7110022!3d40.4470122!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0xd4229215d147f65%3A0x7162103fdbab7f5f!2sFarmacia+RIOS+PEREZ!5e0!3m2!1ses!2ses!4v1523873173186
